NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s)
32,6,2,32,81.56565656565657,0.005698484214836628,12,49764.0,27696,448.0,0.5372022654977112,24.728571428571428,5.372022654977112,5.1556e-06
32,2,2,64,81.56565656565657,0.005286126500300152,23,71794.5,38492,736.0,0.5230850767464141,20.919565217391305,5.230850767464141,7.358649999999999e-06
32,3,2,64,81.56565656565657,0.005698484214836628,12,49746.0,27696,448.0,0.5373898870736156,24.728571428571428,5.373898870736156,5.1538000000000005e-06
32,1,2,192,81.56565656565657,0.005698484214836628,12,49734.0,27696,448.0,0.5375150409501999,24.728571428571428,5.375150409501998,5.1526000000000004e-06
40,6,2,32,82.07070707070707,0.004280127341277706,18,79254.0,42312,720.0,0.5220738839671297,23.506666666666668,5.220738839671297,8.104600000000002e-06
40,2,2,64,81.56565656565657,0.005728856224275595,16,54040.0,29760,640.0,0.5330276543917467,18.6,5.330276543917467,5.5832e-06
40,3,2,64,82.07070707070707,0.004280127341277706,18,79227.0,42312,720.0,0.5222478677841,23.506666666666668,5.222478677841,8.101900000000001e-06
40,1,2,192,82.07070707070707,0.004280127341277706,18,79209.0,42312,720.0,0.5223639214330688,23.506666666666668,5.223639214330688,8.100099999999999e-06
48,6,2,32,81.56565656565657,0.005437758648780716,10,46590.0,26152,480.0,0.5405316026621471,21.793333333333333,5.40531602662147,4.8382000000000005e-06
48,2,2,64,82.32323232323232,0.005962764653129084,13,47235.5,26420,624.0,0.5388812401203407,16.935897435897438,5.388812401203406,4.90275e-06
48,3,2,64,81.56565656565657,0.005437758648780716,10,46575.0,26152,480.0,0.5406992370831352,21.793333333333333,5.406992370831352,4.8367e-06
48,1,2,192,81.56565656565657,0.005437758648780716,10,46565.0,26152,480.0,0.540811051140476,21.793333333333333,5.40811051140476,4.835700000000001e-06
56,6,2,32,81.56565656565657,0.005850015737107634,8,39320.0,22560,448.0,0.5487448920023351,20.142857142857142,5.487448920023351,4.1112e-06
56,2,2,64,82.07070707070707,0.004786291711678844,20,77790.0,41552,1120.0,0.5221281194239904,14.84,5.2212811942399036,7.9582e-06
56,3,2,64,81.56565656565657,0.005850015737107634,8,39308.0,22560,448.0,0.5489051094890511,20.142857142857142,5.489051094890511,4.11e-06
56,1,2,192,81.56565656565657,0.005850015737107634,8,39300.0,22560,448.0,0.5490119731334566,20.142857142857142,5.490119731334566,4.1091999999999996e-06
64,6,2,32,81.56565656565657,0.005213798376258878,10,51710.0,28712,640.0,0.5366528354080221,17.945,5.366528354080221,5.350200000000001e-06
64,2,2,64,81.81818181818183,0.004852705818812232,19,78764.5,42060,1216.0,0.5221180165473922,13.835526315789473,5.221180165473922,8.05565e-06
64,3,2,64,81.56565656565657,0.005213798376258878,10,51695.0,28712,640.0,0.5368033353899079,17.945,5.3680333538990785,5.3487e-06
64,1,2,192,81.56565656565657,0.005213798376258878,10,51685.0,28712,640.0,0.5369037156160592,17.945,5.3690371561605925,5.3477e-06
16,6,4,32,81.56565656565657,0.005941862098302872,13,53703.0,29748,224.0,0.5360482926389765,53.12142857142857,5.360482926389764,5.549500000000001e-06
16,2,4,64,81.81818181818183,0.0048487677987011455,33,102481.5,53892,528.0,0.5168331359357843,40.82727272727273,5.168331359357843,1.042735e-05
16,3,4,64,81.56565656565657,0.005941862098302872,13,53683.5,29748,224.0,0.5362367171093546,53.12142857142857,5.362367171093546,5.547549999999999e-06
16,1,4,192,81.56565656565657,0.005941862098302872,13,53670.5,29748,224.0,0.5363624070317782,53.12142857142857,5.3636240703177815,5.546250000000001e-06
20,6,4,32,82.07070707070707,0.005462985097999068,13,57031.0,31412,260.0,0.5340088060792547,48.326153846153844,5.340088060792548,5.8822999999999996e-06
20,2,4,64,81.56565656565657,0.005657674556317686,19,63868.5,34764,380.0,0.5294507352213279,36.59368421052632,5.294507352213279,6.56605e-06
20,3,4,64,82.07070707070707,0.005462985097999068,13,57011.5,31412,260.0,0.5341858902956457,48.326153846153844,5.3418589029564565,5.88035e-06
20,1,4,192,82.07070707070707,0.005462985097999068,13,56998.5,31412,260.0,0.534304011702571,48.326153846153844,5.34304011702571,5.879049999999999e-06
24,6,4,32,81.56565656565657,0.005937856124912561,9,41787.0,23844,224.0,0.5471442667339774,42.57857142857143,5.471442667339774,4.357899999999999e-06
24,2,4,64,81.56565656565657,0.005306102128141681,19,68732.5,37196,456.0,0.5274195492346632,32.628070175438594,5.274195492346632,7.05245e-06
24,3,4,64,81.56565656565657,0.005937856124912561,9,41773.5,23844,224.0,0.5473138148305425,42.57857142857143,5.473138148305425,4.35655e-06
24,1,4,192,81.56565656565657,0.005937856124912561,9,41764.5,23844,224.0,0.5474269052839416,42.57857142857143,5.474269052839416,4.3556499999999995e-06
28,6,4,32,81.56565656565657,0.005654094321790915,9,44091.0,24996,252.0,0.5447769326330013,39.67619047619047,5.447769326330013,4.5883e-06
28,2,4,64,81.81818181818183,0.005919383415434731,13,50355.5,28084,364.0,0.5385493072534637,30.861538461538466,5.385493072534637,5.21475e-06
28,3,4,64,81.56565656565657,0.005654094321790915,9,44077.5,24996,252.0,0.544937267683319,39.67619047619047,5.44937267683319,4.58695e-06
28,1,4,192,81.56565656565657,0.005654094321790915,9,44068.5,24996,252.0,0.5450442101590693,39.67619047619047,5.450442101590694,4.586049999999999e-06
32,6,4,32,81.56565656565657,0.005213798376258878,10,51550.0,28712,320.0,0.538262532338495,35.89,5.38262532338495,5.3342e-06
32,2,4,64,81.81818181818183,0.004852705818812232,19,78460.5,42060,608.0,0.5240958225600448,27.671052631578945,5.2409582256004486,8.02525e-06
32,3,4,64,81.56565656565657,0.005213798376258878,10,51535.0,28712,320.0,0.5384139366549778,35.89,5.384139366549778,5.3327e-06
